Timestamp,Workers,CPU_Usage_%,Running_Pods,Pending_Pods,CPU_Req,CPU_Cap,Mem_Req,Mem_Cap,Predicted_CPU_Req,Action,Reason
2026-02-27 22:29:52,2,77.95,36,2,7.7,8.0,4.5,11.64,6.41,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:30:53,2,78.1,36,3,7.7,8.0,4.5,11.64,6.67,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:31:54,2,77.83,36,3,7.7,8.0,4.5,11.64,6.8,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:32:54,2,77.03,36,3,7.7,8.0,4.5,11.64,7.01,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:33:55,2,77.05,36,5,7.7,8.0,4.5,11.64,7.31,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:34:56,2,77.33,36,7,7.7,8.0,4.5,11.64,7.56,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:35:57,2,77.39,36,7,7.7,8.0,4.5,11.64,7.12,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:36:58,2,77.89,36,9,7.7,8.0,4.5,11.64,6.83,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:37:59,2,77.72,36,9,7.7,8.0,4.5,11.64,7.66,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:39:00,2,79.2,36,9,7.7,8.0,4.5,11.64,6.39,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:40:01,2,78.06,36,4,7.7,8.0,4.5,11.64,4.42,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:41:02,2,77.91,36,0,7.7,8.0,4.5,11.64,6.15,DO_NOTHING,System is stable
2026-02-27 22:42:03,2,78.54,36,1,7.7,8.0,4.5,11.64,5.95,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:43:04,2,78.64,36,1,7.7,8.0,4.5,11.64,7.07,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:44:05,2,76.51,35,1,7.7,8.0,4.5,11.64,7.11,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:45:06,2,77.96,36,1,7.7,8.0,4.5,11.64,6.99,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:46:06,2,76.88,35,0,7.5,8.0,4.38,11.64,5.38,DO_NOTHING,System is stable
2026-02-27 22:47:07,2,72.91,33,0,7.1,8.0,4.12,11.64,6.62,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:48:08,2,71.72,31,0,6.7,8.0,3.88,11.64,5.43,DO_NOTHING,System is stable
2026-02-27 22:49:09,2,65.04,25,0,5.5,8.0,3.12,11.64,5.31,DO_NOTHING,System is stable
2026-02-27 22:50:10,2,55.02,22,0,4.9,8.0,2.75,11.64,6.21,DO_NOTHING,System is stable
2026-02-27 22:51:11,2,52.99,21,0,4.7,8.0,2.62,11.64,6.23,DO_NOTHING,System is stable
2026-02-27 22:52:12,2,51.25,20,0,4.5,8.0,2.5,11.64,6.09,DO_NOTHING,System is stable
2026-02-27 22:53:13,2,46.9,18,0,4.1,8.0,2.25,11.64,6.81,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:54:14,2,39.73,14,0,3.3,8.0,1.75,11.64,6.34,DO_NOTHING,System is stable
2026-02-27 22:55:15,2,39.85,15,0,3.5,8.0,1.88,11.64,6.37,DO_NOTHING,System is stable
2026-02-27 22:56:16,2,40.05,12,0,2.9,8.0,1.5,11.64,6.14,DO_NOTHING,System is stable
2026-02-27 22:57:17,2,27.91,10,0,2.5,8.0,1.25,11.64,6.66,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:58:18,2,27.59,10,0,2.5,8.0,1.25,11.64,6.63,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 22:59:18,2,28.43,11,0,2.7,8.0,1.38,11.64,6.48,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:00:19,2,30.46,11,0,2.7,8.0,1.38,11.64,6.41,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:01:20,2,29.89,11,0,2.7,8.0,1.38,11.64,6.36,DO_NOTHING,System is stable
2026-02-27 23:02:21,2,29.19,12,1,3.1,8.0,1.62,11.64,6.6,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:03:22,2,38.58,14,0,3.3,8.0,1.75,11.64,6.73,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:04:23,2,38.69,14,0,3.3,8.0,1.75,11.64,6.95,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:05:24,2,40.76,16,0,3.7,8.0,2.0,11.64,6.12,DO_NOTHING,System is stable
2026-02-27 23:06:25,2,46.0,19,0,4.3,8.0,2.38,11.64,6.81,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:07:26,2,50.01,19,0,4.3,8.0,2.38,11.64,6.47,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:08:27,2,56.85,22,0,4.9,8.0,2.75,11.64,7.27,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:09:27,2,60.56,26,2,5.9,8.0,3.38,11.64,6.65,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:10:28,2,63.84,26,0,5.7,8.0,3.25,11.64,6.32,DO_NOTHING,System is stable
2026-02-27 23:11:29,2,68.15,29,0,6.3,8.0,3.62,11.64,6.66,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:12:30,2,66.18,30,0,6.5,8.0,3.75,11.64,6.67,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:13:31,2,68.77,33,0,7.1,8.0,4.12,11.64,6.89,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:14:32,2,75.64,35,0,7.5,8.0,4.38,11.64,6.73,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:15:33,2,77.59,36,1,7.7,8.0,4.5,11.64,6.92,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:16:34,2,78.01,36,3,7.7,8.0,4.5,11.64,7.02,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:17:35,2,77.29,36,1,7.7,8.0,4.5,11.64,6.26,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:18:36,2,75.33,35,0,7.5,8.0,4.38,11.64,6.79,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:19:37,2,76.05,36,0,7.7,8.0,4.5,11.64,6.09,DO_NOTHING,System is stable
2026-02-27 23:20:38,2,76.59,36,0,7.7,8.0,4.5,11.64,5.7,DO_NOTHING,System is stable
2026-02-27 23:21:39,2,75.31,35,0,7.5,8.0,4.38,11.64,6.81,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:22:40,2,76.54,36,0,7.7,8.0,4.5,11.64,6.8,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:23:40,2,74.19,34,0,7.3,8.0,4.25,11.64,6.47,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:24:41,2,71.46,32,0,6.9,8.0,4.0,11.64,6.11,DO_NOTHING,System is stable
2026-02-27 23:25:42,2,74.14,33,0,7.1,8.0,4.12,11.64,6.29,DO_NOTHING,System is stable
2026-02-27 23:26:43,2,71.54,31,0,6.7,8.0,3.88,11.64,5.53,DO_NOTHING,System is stable
2026-02-27 23:27:44,2,69.27,31,0,6.7,8.0,3.88,11.64,5.63,DO_NOTHING,System is stable
2026-02-27 23:28:45,2,70.54,28,0,6.1,8.0,3.5,11.64,5.23,DO_NOTHING,System is stable
2026-02-27 23:29:46,2,64.44,27,0,5.9,8.0,3.38,11.64,5.64,DO_NOTHING,System is stable
2026-02-27 23:30:47,2,58.45,23,0,5.1,8.0,2.88,11.64,5.84,DO_NOTHING,System is stable
2026-02-27 23:31:48,2,57.02,21,0,4.7,8.0,2.62,11.64,6.33,DO_NOTHING,System is stable
2026-02-27 23:32:49,2,49.91,19,0,4.3,8.0,2.38,11.64,6.1,DO_NOTHING,System is stable
2026-02-27 23:33:50,2,44.11,14,0,3.3,8.0,1.75,11.64,6.3,DO_NOTHING,System is stable
2026-02-27 23:34:51,2,35.66,13,0,3.1,8.0,1.62,11.64,6.45,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:35:52,2,35.79,10,0,2.5,8.0,1.25,11.64,6.32,DO_NOTHING,System is stable
2026-02-27 23:36:53,2,28.79,10,0,2.5,8.0,1.25,11.64,6.46,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:37:53,2,29.79,11,0,2.7,8.0,1.38,11.64,6.43,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:38:54,2,35.92,13,0,3.1,8.0,1.62,11.64,6.57,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:39:55,2,38.91,14,0,3.3,8.0,1.75,11.64,6.47,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:40:56,2,42.55,18,0,4.1,8.0,2.25,11.64,6.49,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:41:57,2,47.54,21,0,4.7,8.0,2.62,11.64,6.47,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:42:58,2,59.02,24,0,5.3,8.0,3.0,11.64,6.49,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:43:59,2,58.58,24,2,5.7,8.0,3.25,11.64,6.62,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:45:00,2,64.01,29,0,6.3,8.0,3.62,11.64,6.45,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:46:01,2,68.96,30,0,6.5,8.0,3.75,11.64,6.36,DO_NOTHING,System is stable
2026-02-27 23:47:02,2,68.65,30,0,6.5,8.0,3.75,11.64,6.23,DO_NOTHING,System is stable
2026-02-27 23:48:03,2,68.59,30,0,6.5,8.0,3.75,11.64,6.62,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:49:03,2,71.04,33,0,7.1,8.0,4.12,11.64,5.94,DO_NOTHING,System is stable
2026-02-27 23:50:04,2,74.75,36,0,7.7,8.0,4.5,11.64,5.83,DO_NOTHING,System is stable
2026-02-27 23:51:05,2,76.64,36,1,7.7,8.0,4.5,11.64,6.58,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:52:06,2,76.56,36,3,7.7,8.0,4.5,11.64,6.32,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:53:07,2,76.9,36,4,7.7,8.0,4.5,11.64,6.83,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:54:08,2,77.36,36,4,7.7,8.0,4.5,11.64,6.83,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:55:09,2,77.62,36,2,7.7,8.0,4.5,11.64,7.02,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:56:10,2,77.24,36,2,7.7,8.0,4.5,11.64,6.74,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:57:11,2,76.74,36,3,7.7,8.0,4.5,11.64,6.55,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:58:12,2,77.36,36,4,7.7,8.0,4.5,11.64,5.96,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 23:59:13,2,76.21,36,2,7.7,8.0,4.5,11.64,6.41,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:00:14,2,77.19,36,3,7.7,8.0,4.5,11.64,5.51,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:01:15,2,76.5,36,3,7.7,8.0,4.5,11.64,6.99,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:02:15,2,77.0,36,1,7.7,8.0,4.5,11.64,6.38,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:03:16,2,77.56,36,1,7.7,8.0,4.5,11.64,6.98,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:04:17,2,76.39,36,1,7.7,8.0,4.5,11.64,5.7,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:05:18,2,75.8,35,0,7.5,8.0,4.38,11.64,7.02,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:06:19,2,72.91,32,0,6.9,8.0,4.0,11.64,7.59,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:07:20,2,67.89,29,0,6.3,8.0,3.62,11.64,7.36,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:08:21,2,72.28,26,0,5.7,8.0,3.25,11.64,5.37,DO_NOTHING,System is stable
2026-02-28 00:09:22,2,64.66,23,0,5.1,8.0,2.88,11.64,4.49,DO_NOTHING,System is stable
2026-02-28 00:10:23,2,56.93,23,0,5.1,8.0,2.88,11.64,5.66,DO_NOTHING,System is stable
2026-02-28 00:11:24,2,52.4,20,0,4.5,8.0,2.5,11.64,6.23,DO_NOTHING,System is stable
2026-02-28 00:12:25,2,44.83,17,0,3.9,8.0,2.12,11.64,6.14,DO_NOTHING,System is stable
2026-02-28 00:13:26,2,40.25,13,0,3.1,8.0,1.62,11.64,5.93,DO_NOTHING,System is stable
2026-02-28 00:14:27,2,33.29,11,0,2.7,8.0,1.38,11.64,6.46,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:15:27,2,28.05,10,0,2.5,8.0,1.25,11.64,6.4,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:16:28,2,27.85,10,0,2.5,8.0,1.25,11.64,6.55,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:17:29,2,34.61,13,0,3.1,8.0,1.62,11.64,6.57,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:18:30,2,38.99,16,0,3.7,8.0,2.0,11.64,6.3,DO_NOTHING,System is stable
2026-02-28 00:19:31,2,43.79,17,0,3.9,8.0,2.12,11.64,6.4,DO_NOTHING,System is stable
2026-02-28 00:20:32,2,52.25,20,0,4.5,8.0,2.5,11.64,6.25,DO_NOTHING,System is stable
2026-02-28 00:21:33,2,53.7,21,0,4.7,8.0,2.62,11.64,6.39,DO_NOTHING,System is stable
2026-02-28 00:22:34,2,53.7,21,0,4.7,8.0,2.62,11.64,6.41,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:23:35,2,53.97,22,0,4.9,8.0,2.75,11.64,6.22,DO_NOTHING,System is stable
2026-02-28 00:24:36,2,57.54,23,0,5.1,8.0,2.88,11.64,6.39,DO_NOTHING,System is stable
2026-02-28 00:25:36,2,62.3,28,0,6.1,8.0,3.5,11.64,6.56,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:26:37,2,70.0,31,0,6.7,8.0,3.88,11.64,6.58,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:27:38,2,69.62,31,0,6.7,8.0,3.88,11.64,6.48,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:28:39,2,72.58,33,0,7.1,8.0,4.12,11.64,6.53,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:29:40,2,72.52,33,0,7.1,8.0,4.12,11.64,6.15,DO_NOTHING,System is stable
2026-02-28 00:30:41,2,73.65,34,0,7.3,8.0,4.25,11.64,6.41,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:31:42,2,73.52,33,0,7.1,8.0,4.12,11.64,5.93,DO_NOTHING,System is stable
2026-02-28 00:32:43,2,72.65,34,0,7.3,8.0,4.25,11.64,5.8,DO_NOTHING,System is stable
2026-02-28 00:33:44,2,74.3,34,0,7.3,8.0,4.25,11.64,6.79,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:34:45,2,77.08,36,1,7.7,8.0,4.5,11.64,6.59,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:35:46,2,76.79,36,3,7.7,8.0,4.5,11.64,6.51,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:36:47,2,76.71,36,3,7.7,8.0,4.5,11.64,7.28,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:37:48,2,77.39,36,4,7.7,8.0,4.5,11.64,6.77,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:38:48,2,77.44,36,3,7.7,8.0,4.5,11.64,7.11,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:39:49,2,76.91,36,4,7.7,8.0,4.5,11.64,7.27,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:40:50,2,77.31,36,5,7.7,8.0,4.5,11.64,7.33,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:41:51,2,77.64,36,4,7.7,8.0,4.5,11.64,7.3,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:42:52,2,77.09,36,3,7.7,8.0,4.5,11.64,6.77,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:43:53,2,79.03,36,4,7.7,8.0,4.5,11.64,6.87,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:44:54,2,77.39,36,6,7.7,8.0,4.5,11.64,6.44,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:45:55,2,77.4,36,7,7.7,8.0,4.5,11.64,6.38,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:46:56,2,78.22,36,3,7.7,8.0,4.5,11.64,6.69,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-28 00:47:57,2,78.61,36,0,7.7,8.0,4.5,11.64,5.96,DO_NOTHING,System is stable
