2026-02-20 14:15:59,2,71.14,0,7.9,6.07,DO_NOTHING,System is stable
2026-02-20 14:17:00,2,68.34,0,7.5,5.7,DO_NOTHING,System is stable
2026-02-20 14:18:00,2,67.07,0,7.3,5.48,DO_NOTHING,System is stable
2026-02-20 14:19:01,2,62.79,1,7.3,5.55,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:20:02,2,64.92,0,6.7,4.88,DO_NOTHING,System is stable
2026-02-20 14:21:03,2,61.7,0,6.9,5.15,DO_NOTHING,System is stable
2026-02-20 14:22:04,2,62.82,0,7.1,5.41,DO_NOTHING,System is stable
2026-02-20 14:23:05,2,61.89,0,6.9,5.1,DO_NOTHING,System is stable
2026-02-20 14:24:05,2,61.86,0,6.9,5.15,DO_NOTHING,System is stable
2026-02-20 14:25:06,2,59.73,0,6.7,4.96,DO_NOTHING,System is stable
2026-02-20 14:26:07,2,55.17,0,6.1,4.27,DO_NOTHING,System is stable
2026-02-20 14:27:08,2,47.89,1,5.7,3.9,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:28:09,2,50.42,0,5.7,3.92,DO_NOTHING,System is stable
2026-02-20 14:29:10,2,44.65,0,5.1,3.26,DO_NOTHING,"[Wait] AI Predicts 3.26, but Current Req is still high (5.10 >= 3.80)"
2026-02-20 14:30:10,2,37.05,0,4.3,2.99,DO_NOTHING,"[Wait] AI Predicts 2.99, but Current Req is still high (4.30 >= 3.80)"
2026-02-20 14:31:11,2,31.26,0,3.9,3.11,DO_NOTHING,"[Wait] AI Predicts 3.11, but Current Req is still high (3.90 >= 3.80)"
2026-02-20 14:32:12,2,27.93,0,3.7,3.14,SCALE_IN,[Safe Scale-In] Predict (3.14) & Current (3.70) are safe for 1 nodes
2026-02-20 14:33:18,1,50.32,1,3.45,3.33,SCALE_OUT,[Emergency] Detected 1 Pending Pods
2026-02-20 14:34:27,2,31.18,0,4.5,4.11,DO_NOTHING,System is stable
2026-02-20 14:35:28,2,37.31,0,4.5,4.2,DO_NOTHING,System is stable
2026-02-20 14:36:29,2,37.08,0,5.1,4.85,DO_NOTHING,System is stable
2026-02-20 14:37:29,2,46.99,0,5.3,5.21,DO_NOTHING,System is stable
2026-02-20 14:38:30,2,51.92,0,5.7,5.65,DO_NOTHING,System is stable
2026-02-20 14:39:31,2,52.16,0,5.9,5.9,DO_NOTHING,System is stable
2026-02-20 14:40:32,2,53.97,0,6.5,6.47,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:41:33,2,58.93,0,6.5,6.44,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:42:34,2,62.8,0,6.7,6.49,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:43:34,2,66.67,0,7.3,7.01,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:44:35,2,69.35,0,7.5,7.09,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:45:36,2,69.23,3,8.5,7.97,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:46:37,2,74.17,0,8.7,8.21,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:47:38,2,77.59,0,8.9,8.17,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:48:38,2,76.96,4,8.9,8.11,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:49:39,2,78.3,3,8.9,7.96,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:50:40,2,79.4,5,8.9,7.87,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:51:41,2,78.3,5,8.9,7.79,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:52:42,2,76.72,5,8.9,7.71,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:53:43,2,77.21,6,8.9,7.67,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:54:43,2,76.04,8,8.9,7.65,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:55:44,2,76.92,7,8.9,7.64,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:56:45,2,77.12,9,8.9,7.62,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:57:46,2,77.33,8,8.9,7.56,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:58:47,2,77.38,9,8.9,7.51,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 14:59:47,2,77.03,9,8.9,7.47,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:00:48,2,77.8,9,8.9,7.42,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:01:49,2,76.34,8,8.9,7.37,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:02:50,2,76.74,9,8.9,7.31,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:03:51,2,77.9,9,8.9,7.2,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:04:52,2,78.83,4,8.9,7.19,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:05:52,2,78.4,0,8.9,7.18,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:06:53,2,77.76,1,8.9,7.18,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:07:54,2,77.41,0,8.9,7.18,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:08:55,2,73.28,0,8.3,6.49,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-20 15:09:56,2,71.86,0,8.1,6.28,DO_NOTHING,System is stable
2026-02-20 15:10:56,2,66.45,0,7.1,5.26,DO_NOTHING,System is stable
2026-02-20 15:11:57,2,62.0,0,6.7,4.89,DO_NOTHING,System is stable
2026-02-20 15:12:58,2,57.68,0,6.3,4.54,DO_NOTHING,System is stable
2026-02-20 15:13:59,2,59.65,0,6.5,4.71,DO_NOTHING,System is stable
2026-02-20 15:15:00,2,60.94,0,6.7,4.91,DO_NOTHING,System is stable
2026-02-20 15:16:01,2,54.96,0,6.1,4.17,DO_NOTHING,System is stable
2026-02-20 15:17:01,2,51.95,0,5.1,3.35,DO_NOTHING,"[Wait] AI Predicts 3.35, but Current Req is still high (5.10 >= 3.80)"
2026-02-20 15:18:02,2,44.86,0,5.3,3.63,DO_NOTHING,"[Wait] AI Predicts 3.63, but Current Req is still high (5.30 >= 3.80)"
2026-02-20 15:19:03,2,43.38,0,4.7,3.05,DO_NOTHING,"[Wait] AI Predicts 3.05, but Current Req is still high (4.70 >= 3.80)"
2026-02-20 15:20:04,2,37.48,0,4.5,2.96,DO_NOTHING,"[Wait] AI Predicts 2.96, but Current Req is still high (4.50 >= 3.80)"
2026-02-20 15:21:05,2,35.16,0,3.9,2.96,DO_NOTHING,"[Wait] AI Predicts 2.96, but Current Req is still high (3.90 >= 3.80)"
2026-02-20 15:22:06,2,29.46,0,3.9,3.12,DO_NOTHING,"[Wait] AI Predicts 3.12, but Current Req is still high (3.90 >= 3.80)"
2026-02-20 15:23:06,2,32.55,0,4.1,3.22,DO_NOTHING,"[Wait] AI Predicts 3.22, but Current Req is still high (4.10 >= 3.80)"
2026-02-20 15:24:07,2,31.27,0,3.9,3.23,DO_NOTHING,"[Wait] AI Predicts 3.23, but Current Req is still high (3.90 >= 3.80)"
2026-02-20 15:25:08,2,32.42,0,4.1,3.48,DO_NOTHING,"[Wait] AI Predicts 3.48, but Current Req is still high (4.10 >= 3.80)"
2026-02-20 15:26:09,2,32.06,0,4.1,3.6,DO_NOTHING,"[Wait] AI Predicts 3.60, but Current Req is still high (4.10 >= 3.80)"
2026-02-20 15:27:10,2,30.01,0,3.9,3.63,DO_NOTHING,"[Wait] AI Predicts 3.63, but Current Req is still high (3.90 >= 3.80)"
2026-02-20 15:28:10,2,27.46,0,3.7,3.74,SCALE_IN,[Safe Scale-In] Predict (3.74) & Current (3.70) are safe for 1 nodes
2026-02-20 15:29:16,1,50.6,1,3.45,3.89,SCALE_OUT,[Emergency] Detected 1 Pending Pods
2026-02-20 15:30:25,2,29.34,0,3.9,4.54,DO_NOTHING,System is stable
2026-02-20 15:31:25,2,29.84,0,3.9,4.79,DO_NOTHING,System is stable
2026-02-20 15:32:26,2,33.55,0,4.3,5.38,DO_NOTHING,System is stable
2026-02-20 15:33:27,2,32.39,0,4.1,5.41,DO_NOTHING,System is stable
2026-02-20 15:34:28,2,37.2,0,4.3,5.74,DO_NOTHING,System is stable
2026-02-27 13:00:35,1,80.27,18,3,5.05,3.4,SCALE_OUT,[Emergency] Detected 3 Pending Pods
2026-02-27 13:01:44,2,49.96,23,1,6.5,5.01,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:02:44,2,55.12,25,0,6.7,5.27,DO_NOTHING,System is stable
2026-02-27 13:03:45,2,60.73,28,0,7.3,5.85,DO_NOTHING,System is stable
2026-02-27 13:04:46,2,69.54,31,0,7.9,6.74,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:05:47,2,70.19,31,0,7.9,6.7,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:06:48,2,67.97,30,0,7.7,6.44,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:07:49,2,70.31,33,0,8.3,7.16,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:08:50,2,73.1,35,0,8.7,7.63,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:09:51,2,73.92,35,0,8.7,7.53,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:10:52,2,77.34,36,2,8.9,7.71,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:11:52,2,76.78,36,4,8.9,7.65,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:12:53,2,77.7,36,6,8.9,7.56,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:13:54,2,77.59,36,4,8.9,7.53,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:14:55,2,77.89,36,5,8.9,7.45,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:15:56,2,78.66,36,3,8.9,7.41,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:16:57,2,77.35,36,7,8.9,7.37,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:17:58,2,77.8,36,7,8.9,7.33,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:18:58,2,78.17,36,9,8.9,7.3,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:19:59,2,77.86,36,9,8.9,7.28,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:21:00,2,77.11,36,8,8.9,7.25,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:22:01,2,78.09,36,8,8.9,7.24,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:23:02,2,76.77,36,9,8.9,7.22,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:24:03,2,77.59,36,6,8.9,7.21,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:25:04,2,77.85,36,7,8.9,7.2,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:26:05,2,77.54,36,8,8.9,7.19,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:27:05,2,76.97,36,4,8.9,7.19,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:28:06,2,77.71,36,3,8.9,7.18,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:29:07,2,77.25,36,0,8.9,7.18,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:30:08,2,73.4,33,0,8.3,6.49,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-02-27 13:31:09,2,70.31,30,0,7.7,5.86,DO_NOTHING,System is stable
2026-02-27 13:32:10,2,64.71,27,0,7.1,5.3,DO_NOTHING,System is stable
2026-02-27 13:33:11,2,61.11,24,0,6.5,4.68,DO_NOTHING,System is stable
2026-02-27 13:34:11,2,55.25,22,0,6.1,4.31,DO_NOTHING,System is stable
2026-02-27 13:35:12,2,50.3,18,0,5.3,3.55,DO_NOTHING,System is stable
2026-02-27 13:36:13,2,46.56,18,0,5.3,3.57,DO_NOTHING,System is stable
2026-02-27 13:37:14,2,47.06,19,0,5.5,3.71,DO_NOTHING,System is stable
2026-02-27 13:38:15,2,44.32,17,0,5.1,3.2,DO_NOTHING,System is stable
2026-02-27 13:39:16,2,37.82,14,0,4.5,2.95,DO_NOTHING,System is stable
2026-02-27 13:40:17,2,40.15,15,0,4.7,3.14,DO_NOTHING,System is stable
2026-02-27 13:41:17,2,39.84,13,0,4.3,2.86,DO_NOTHING,System is stable
2026-02-27 13:42:18,2,32.12,11,0,3.9,3.03,DO_NOTHING,System is stable
2026-02-27 13:43:19,2,28.04,10,0,3.7,3.22,DO_NOTHING,System is stable
2026-02-27 13:44:20,2,28.27,10,0,3.9,3.4,DO_NOTHING,System is stable
2026-02-27 13:45:21,2,35.16,13,0,4.3,3.77,DO_NOTHING,System is stable
